"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
SM06|000000000001008713|20200213|7.236 |788.72 |788.72 |430.59 |358.13 
SM08|000000000001008713|20200213|3.395 |370.05 |370.05 |201.97 |168.08 
SM09|000000000001008713|20200213|2.707 |295.06 |295.06 |161.05 |134.01 
SM11|000000000001008713|20200213|8.434 |598.81 |598.81 |371.93 |226.88 
SM12|000000000001008713|20200213|5.766 |449.76 |449.76 |283.16 |166.60 
SM13|000000000001008713|20200213|7.277 |727.26 |727.26 |433.05 |294.21 
SM14|000000000001008713|20200213|6.630 |722.69 |722.69 |394.50 |328.19 
SM15|000000000001008713|20200213|1.142 |132.47 |132.47 |78.13 |54.34 
SM16|000000000001008713|20200213|4.644 |506.22 |506.22 |276.34 |229.88 
SM17|000000000001008713|20200213|2.416 |263.33 |263.33 |143.79 |119.54 
SM18|000000000001008713|20200213|13.306 |875.97 |875.97 |586.17 |289.80 
SM20|000000000001008713|20200213|3.480 |403.69 |403.69 |237.10 |166.59 
SM22|000000000001008713|20200213|8.154 |636.05 |636.05 |399.23 |236.82 
SM23|000000000001008713|20200213|3.688 |265.56 |265.56 |180.70 |84.86 
SM24|000000000001008713|20200213|8.484 |602.38 |602.38 |374.99 |227.39 
SM25|000000000001008713|20200213|13.788 |1420.08 |1420.08 |820.18 |599.90 
SM26|000000000001008713|20200213|3.464 |401.82 |401.82 |227.62 |174.20 
SM27|000000000001008713|20200213|2.332 |195.89 |195.89 |106.21 |89.68 
SM28|000000000001008713|20200213|7.622 |586.89 |586.89 |337.43 |249.46 
SM31|000000000001008713|20200213|8.356 |668.48 |668.48 |399.85 |268.63 
SM32|000000000001008713|20200213|1.399 |162.28 |162.28 |89.62 |72.66 
SM34|000000000001008713|20200213|3.188 |347.51 |347.51 |189.66 |157.85 
SM35|000000000001008713|20200213|4.496 |490.07 |490.07 |267.57 |222.50 
SM36|000000000001008713|20200213|8.806 |660.45 |660.45 |431.80 |228.65 
SM37|000000000001008713|20200213|7.434 |535.27 |535.27 |365.10 |170.17 
SM38|000000000001008713|20200213|2.332 |165.58 |165.58 |102.62 |62.96 
SM39|000000000001008713|20200213|2.682 |206.52 |206.52 |118.57 |87.95 
SM40|000000000001008713|20200213|2.098 |148.95 |148.95 |93.85 |55.10 
SM44|000000000001008713|20200213|5.038 |372.81 |372.81 |223.64 |149.17 
SM46|000000000001008713|20200213|8.942 |974.70 |974.70 |532.17 |442.53 
SM47|000000000001008713|20200213|6.886 |750.57 |750.57 |409.83 |340.74 
SM49|000000000001008713|20200213|2.428 |281.65 |281.65 |167.53 |114.12 
ST02|000000000001008713|20200213|16.410 |1729.68 |1729.68 |976.23 |753.45 
ST04|000000000001008713|20200213|66.684 |4663.01 |4663.01 |2939.38 |1723.63 
ST05|000000000001008713|20200213|12.674 |751.01 |751.01 |560.20 |190.81 
ST06|000000000001008713|20200213|4.658 |493.30 |493.30 |277.16 |216.14 
ST10|000000000001008713|20200213|15.950 |1165.58 |1165.58 |782.53 |383.05 
ST13|000000000001008713|20200213|8.508 |638.10 |638.10 |453.30 |184.80 
ST14|000000000001008713|20200213|5.950 |464.12 |464.12 |291.62 |172.50 
ST16|000000000001008713|20200213|21.750 |1553.22 |1553.22 |1065.74 |487.48 
ST17|000000000001008713|20200213|10.322 |962.32 |962.32 |614.01 |348.31 
ST18|000000000001008713|20200213|8.860 |1027.74 |1027.74 |587.42 |440.32 
T001|000000000001008713|20200213|22.108 |2188.70 |2188.70 |1768.64 |420.06 
T012|000000000001008713|20200213|1.924 |163.54 |163.54 |124.03 |39.51 
T020|000000000001008713|20200213|3.546 |336.87 |336.87 |283.68 |53.19 
T021|000000000001008713|20200213|2.852 |228.16 |228.16 |171.83 |56.33 
T022|000000000001008713|20200213|0.102 |8.16 |8.16 |6.63 |1.53 
T023|000000000001008713|20200213|1.566 |117.45 |117.45 |83.10 |34.35 
T024|000000000001008713|20200213|8.096 |931.04 |931.04 |647.68 |283.36 
FL18|000000000001008715|20200213|5.400 |228.40 |228.40 |150.18 |78.22 
FL19|000000000001008715|20200213|0.260 |11.50 |11.50 |6.65 |4.85 
SM12|000000000001008715|20200213|9.172 |476.95 |476.95 |240.14 |236.81 
SM15|000000000001008715|20200213|1.644 |90.42 |90.42 |65.75 |24.67 
SM20|000000000001008715|20200213|8.944 |491.92 |491.92 |357.76 |134.16 
SM22|000000000001008715|20200213|18.402 |956.93 |956.93 |476.80 |480.13 
SM23|000000000001008715|20200213|3.616 |173.59 |173.59 |94.20 |79.39 
SM26|000000000001008715|20200213|4.016 |220.88 |220.88 |160.63 |60.25 
SM27|000000000001008715|20200213|4.424 |176.96 |176.96 |114.24 |62.72 
SM31|000000000001008715|20200213|13.545 |717.91 |717.91 |351.90 |366.01 
SM32|000000000001008715|20200213|3.451 |189.82 |189.82 |138.04 |51.78 
SM36|000000000001008715|20200213|14.194 |709.70 |709.70 |376.18 |333.52 
SM37|000000000001008715|20200213|10.300 |494.41 |494.41 |273.05 |221.36 
SM39|000000000001008715|20200213|0.094 |5.45 |5.45 |2.22 |3.23 
SM40|000000000001008715|20200213|0.240 |12.48 |12.48 |6.10 |6.38 
SM49|000000000001008715|20200213|2.134 |117.37 |117.37 |85.35 |32.02 
ST10|000000000001008715|20200213|25.867 |1287.35 |1287.35 |679.38 |607.97 
ST13|000000000001008715|20200213|15.952 |781.67 |781.67 |519.57 |262.10 
ST14|000000000001008715|20200213|12.246 |636.78 |636.78 |318.77 |318.01 
ST16|000000000001008715|20200213|36.154 |1741.85 |1741.85 |939.53 |802.32 
ST18|000000000001008715|20200213|23.548 |1295.14 |1295.14 |941.92 |353.22 
T001|000000000001008715|20200213|37.598 |2067.89 |2067.89 |1431.75 |636.14 
T012|000000000001008715|20200213|1.142 |51.39 |51.39 |34.26 |17.13 
T020|000000000001008715|20200213|6.150 |319.81 |319.81 |234.69 |85.12 
T021|000000000001008715|20200213|3.494 |136.27 |136.27 |105.28 |30.99 
T022|000000000001008715|20200213|0.596 |23.84 |23.84 |18.48 |5.36 
T023|000000000001008715|20200213|4.804 |235.39 |235.39 |165.78 |69.61 
T024|000000000001008715|20200213|7.464 |440.39 |440.39 |283.64 |156.75 
FL01|000000000001008716|20200213|8.160 |195.60 |195.60 |133.58 |62.02 
FL04|000000000001008716|20200213|1.010 |25.30 |25.30 |17.12 |8.18 
FL05|000000000001008716|20200213|27.690 |364.70 |364.70 |893.28 |528.58-
FL06|000000000001008716|20200213|15.300 |197.00 |197.00 |261.48 |64.48-
FL09|000000000001008716|20200213|9.090 |125.00 |125.00 |92.08 |32.92 
FL10|000000000001008716|20200213|6.140 |75.80 |75.80 |67.85 |7.95 
FL12|000000000001008716|20200213|5.150 |64.40 |64.40 |56.55 |7.85 
SM01|000000000001008716|20200213|7.586 |128.96 |128.96 |65.78 |63.18 
SM02|000000000001008716|20200213|3.970 |87.34 |87.34 |63.29 |24.05 
SM03|000000000001008716|20200213|51.574 |693.58 |693.58 |466.24 |227.34 
SM04|000000000001008716|20200213|19.646 |294.69 |294.69 |191.34 |103.35 
SM06|000000000001008716|20200213|44.838 |762.24 |762.24 |436.74 |325.50 
SM08|000000000001008716|20200213|28.222 |451.54 |451.54 |274.57 |176.97 
SM09|000000000001008716|20200213|42.849 |685.55 |685.55 |414.76 |270.79 
SM11|000000000001008716|20200213|1.538 |33.84 |33.84 |24.61 |9.23 
SM13|000000000001008716|20200213|71.142 |1139.42 |1139.42 |687.85 |451.57 
SM14|000000000001008716|20200213|38.804 |659.66 |659.66 |333.72 |325.94 
SM15|000000000001008716|20200213|38.666 |502.66 |502.66 |375.06 |127.60 
SM16|000000000001008716|20200213|70.669 |706.69 |706.69 |688.29 |18.40 
SM17|000000000001008716|20200213|18.902 |283.53 |283.53 |182.06 |101.47 
SM18|000000000001008716|20200213|6.054 |152.95 |152.95 |96.85 |56.10 
SM20|000000000001008716|20200213|64.095 |833.23 |833.23 |613.34 |219.89 
SM24|000000000001008716|20200213|1.778 |39.12 |39.12 |28.26 |10.86 
SM25|000000000001008716|20200213|129.616 |1845.29 |1845.29 |1183.42 |661.87 
SM26|000000000001008716|20200213|40.816 |530.60 |530.60 |396.72 |133.88 
SM28|000000000001008716|20200213|4.668 |102.70 |102.70 |74.60 |28.10 
SM32|000000000001008716|20200213|25.484 |331.31 |331.31 |246.19 |85.12 
SM34|000000000001008716|20200213|59.974 |959.59 |959.59 |584.14 |375.45 
SM35|000000000001008716|20200213|35.704 |535.56 |535.56 |347.76 |187.80 
SM38|000000000001008716|20200213|1.984 |43.65 |43.65 |31.74 |11.91 
SM44|000000000001008716|20200213|0.786 |17.29 |17.29 |12.54 |4.75 
SM46|000000000001008716|20200213|57.294 |974.00 |974.00 |542.01 |431.99 
SM47|000000000001008716|20200213|68.162 |1090.63 |1090.63 |618.23 |472.40 
SM49|000000000001008716|20200213|75.026 |975.36 |975.36 |731.51 |243.85 
ST02|000000000001008716|20200213|65.798 |1071.72 |1071.72 |592.86 |478.86 
ST04|000000000001008716|20200213|19.396 |382.90 |382.90 |310.18 |72.72 
ST06|000000000001008716|20200213|36.786 |525.28 |525.28 |348.38 |176.90 
ST17|000000000001008716|20200213|73.776 |1004.91 |1004.91 |685.28 |319.63 
ST18|000000000001008716|20200213|143.182 |1861.34 |1861.34 |1387.46 |473.88 
T001|000000000001008716|20200213|16.114 |467.30 |467.30 |308.43 |158.87 
T012|000000000001008716|20200213|1.132 |28.30 |28.30 |16.98 |11.32 
T020|000000000001008716|20200213|0.860 |24.94 |24.94 |16.34 |8.60 
T024|000000000001008716|20200213|2.376 |68.91 |68.91 |45.15 |23.76 
FL03|000000000001008717|20200213|0.260 |39.40 |39.40 |25.35 |14.05 
FL05|000000000001008717|20200213|1.310 |114.00 |114.00 |64.49 |49.51 
FL06|000000000001008717|20200213|0.800 |66.20 |66.20 |28.66 |37.54 
FL18|000000000001008717|20200213|0.540 |115.40 |115.40 |61.05 |54.35 
SM01|000000000001008717|20200213|1.510 |98.15 |98.15 |75.52 |22.63 
SM03|000000000001008717|20200213|3.028 |239.21 |239.21 |151.92 |87.29 
SM04|000000000001008717|20200213|0.554 |36.01 |36.01 |31.77 |4.24 
SM06|000000000001008717|20200213|3.392 |220.48 |220.48 |169.60 |50.88 
SM08|000000000001008717|20200213|2.332 |151.58 |151.58 |116.60 |34.98 
SM09|000000000001008717|20200213|1.620 |105.30 |105.30 |81.00 |24.30 
SM11|000000000001008717|20200213|0.264 |30.36 |30.36 |25.98 |4.38 
SM13|000000000001008717|20200213|2.226 |144.69 |144.69 |111.30 |33.39 
SM14|000000000001008717|20200213|4.130 |268.45 |268.45 |206.50 |61.95 
SM15|000000000001008717|20200213|1.324 |152.26 |152.26 |139.47 |12.79 
SM16|000000000001008717|20200213|1.604 |104.26 |104.26 |80.20 |24.06 
SM18|000000000001008717|20200213|0.250 |31.25 |31.25 |20.63 |10.62 
SM20|000000000001008717|20200213|2.484 |285.66 |285.66 |198.40 |87.26 
SM24|000000000001008717|20200213|0.252 |28.98 |28.98 |21.14 |7.84 
SM25|000000000001008717|20200213|3.454 |214.08 |214.08 |172.90 |41.18 
SM26|000000000001008717|20200213|0.492 |56.58 |56.58 |37.61 |18.97 
SM27|000000000001008717|20200213|0.248 |46.87 |46.87 |34.72 |12.15 
SM28|000000000001008717|20200213|0.576 |66.24 |66.24 |46.60 |19.64 
SM34|000000000001008717|20200213|2.196 |142.74 |142.74 |109.80 |32.94 
SM35|000000000001008717|20200213|1.340 |87.10 |87.10 |67.00 |20.10 
SM46|000000000001008717|20200213|1.620 |105.30 |105.30 |81.00 |24.30 
SM47|000000000001008717|20200213|3.394 |220.61 |220.61 |172.35 |48.26 
SM49|000000000001008717|20200213|0.654 |75.21 |75.21 |32.70 |42.51 
ST02|000000000001008717|20200213|1.386 |90.09 |90.09 |69.30 |20.79 
ST04|000000000001008717|20200213|1.030 |118.45 |118.45 |82.40 |36.05 
ST05|000000000001008717|20200213|0.734 |78.66 |78.66 |65.67 |12.99 
ST10|000000000001008717|20200213|0.484 |57.60 |57.60 |60.99 |3.39-
ST13|000000000001008717|20200213|0.518 |69.93 |69.93 |114.46 |44.53-
ST14|000000000001008717|20200213|1.396 |281.99 |281.99 |169.45 |112.54 
ST16|000000000001008717|20200213|1.720 |267.03 |267.03 |235.66 |31.37 
ST17|000000000001008717|20200213|3.112 |186.94 |186.94 |159.52 |27.42 
ST18|000000000001008717|20200213|4.212 |484.38 |484.38 |312.65 |171.73 
T001|000000000001008717|20200213|3.312 |86.10 |86.10 |64.82 |21.28 
T024|000000000001008717|20200213|1.060 |27.55 |27.55 |30.76 |3.21-
SM08|000000000001008718|20200213|1.046 |23.95 |23.95 |18.42 |5.53 
SM35|000000000001008718|20200213|1.102 |25.24 |25.24 |19.45 |5.79 
SM49|000000000001008718|20200213|1.480 |35.52 |35.52 |26.12 |9.40 
ST02|000000000001008718|20200213|2.154 |49.33 |49.33 |38.13 |11.20 
ST18|000000000001008718|20200213|0.268 |6.67 |6.67 |4.73 |1.94 
FL01|000000000001008719|20200213|163.750 |4395.90 |4395.90 |3892.34 |503.56 
FL02|000000000001008719|20200213|19.470 |472.20 |472.20 |636.67 |164.47-
FL03|000000000001008719|20200213|68.310 |1614.30 |1614.30 |546.48 |1067.82 
FL04|000000000001008719|20200213|69.950 |1747.70 |1747.70 |956.91 |790.79 
FL05|000000000001008719|20200213|32.390 |1091.10 |1091.10 |629.99 |461.11 
FL06|000000000001008719|20200213|15.690 |451.90 |451.90 |78.45 |373.45 
FL09|000000000001008719|20200213|25.520 |729.70 |729.70 |127.60 |602.10 
FL10|000000000001008719|20200213|8.430 |195.50 |195.50 |42.15 |153.35 
FL12|000000000001008719|20200213|11.420 |302.00 |302.00 |404.38 |102.38-
FL18|000000000001008719|20200213|54.120 |1273.10 |1273.10 |1246.38 |26.72 
FL19|000000000001008719|20200213|16.100 |352.20 |352.20 |374.49 |22.29-
SM01|000000000001008719|20200213|86.322 |2837.23 |2837.23 |2044.08 |793.15 
SM02|000000000001008719|20200213|146.908 |3769.95 |3769.95 |3321.67 |448.28 
SM03|000000000001008719|20200213|113.038 |3391.14 |3391.14 |2676.72 |714.42 
SM04|000000000001008719|20200213|94.246 |2827.38 |2827.38 |2341.06 |486.32 
SM06|000000000001008719|20200213|76.372 |2520.32 |2520.32 |1803.13 |717.19 
SM08|000000000001008719|20200213|57.566 |1842.09 |1842.09 |1408.05 |434.04 
SM09|000000000001008719|20200213|76.660 |2453.12 |2453.12 |1857.49 |595.63 
SM11|000000000001008719|20200213|136.884 |3558.97 |3558.97 |3111.36 |447.61 
SM12|000000000001008719|20200213|48.484 |1406.03 |1406.03 |1046.79 |359.24 
SM13|000000000001008719|20200213|140.402 |4417.17 |4417.17 |3358.41 |1058.76 
SM14|000000000001008719|20200213|83.680 |2761.44 |2761.44 |2044.27 |717.17 
SM15|000000000001008719|20200213|20.858 |563.15 |563.15 |514.38 |48.77 
SM16|000000000001008719|20200213|80.724 |2340.95 |2340.95 |1935.78 |405.17 
SM17|000000000001008719|20200213|44.422 |1332.66 |1332.66 |1073.24 |259.42 
SM18|000000000001008719|20200213|212.490 |5344.92 |5344.92 |4803.12 |541.80 
SM20|000000000001008719|20200213|19.953 |538.73 |538.73 |483.87 |54.86 
SM22|000000000001008719|20200213|110.088 |3192.52 |3192.52 |2142.29 |1050.23 
SM23|000000000001008719|20200213|62.520 |1625.51 |1625.51 |1172.93 |452.58 
SM24|000000000001008719|20200213|93.860 |2440.37 |2440.37 |2151.31 |289.06 
SM25|000000000001008719|20200213|196.214 |5801.07 |5801.07 |4646.32 |1154.75 
SM26|000000000001008719|20200213|25.208 |680.59 |680.59 |579.81 |100.78 
SM27|000000000001008719|20200213|34.914 |1012.51 |1012.51 |663.01 |349.50 
SM28|000000000001008719|20200213|122.018 |3172.52 |3172.52 |2760.04 |412.48 
SM31|000000000001008719|20200213|103.835 |3115.05 |3115.05 |2013.40 |1101.65 
SM32|000000000001008719|20200213|27.531 |743.37 |743.37 |616.41 |126.96 
SM34|000000000001008719|20200213|57.592 |1842.95 |1842.95 |1369.55 |473.40 
SM35|000000000001008719|20200213|45.866 |1375.98 |1375.98 |1151.25 |224.73 
SM36|000000000001008719|20200213|119.328 |3341.21 |3341.21 |2386.56 |954.65 
SM37|000000000001008719|20200213|84.234 |2190.11 |2190.11 |1600.41 |589.70 
SM38|000000000001008719|20200213|44.890 |1167.11 |1167.11 |1020.34 |146.77 
SM39|000000000001008719|20200213|52.578 |1367.05 |1367.05 |1209.29 |157.76 
SM40|000000000001008719|20200213|28.032 |728.86 |728.86 |621.17 |107.69 
SM44|000000000001008719|20200213|76.844 |1997.94 |1997.94 |1749.74 |248.20 
SM46|000000000001008719|20200213|77.686 |2563.65 |2563.65 |1848.95 |714.70 
SM47|000000000001008719|20200213|78.284 |2505.07 |2505.07 |1868.60 |636.47 
SM49|000000000001008719|20200213|54.724 |1477.56 |1477.56 |1192.42 |285.14 
ST02|000000000001008719|20200213|130.062 |4228.79 |4228.79 |3187.88 |1040.91 
ST04|000000000001008719|20200213|639.850 |16229.15 |16229.15 |14471.82 |1757.33 
ST05|000000000001008719|20200213|126.714 |3095.64 |3095.64 |2819.14 |276.50 
ST06|000000000001008719|20200213|110.716 |3262.10 |3262.10 |2640.65 |621.45 
ST10|000000000001008719|20200213|127.488 |3438.15 |3438.15 |2427.72 |1010.43 
ST14|000000000001008719|20200213|62.932 |1825.06 |1825.06 |1176.86 |648.20 
ST16|000000000001008719|20200213|226.402 |6118.83 |6118.83 |4641.12 |1477.71 
ST17|000000000001008719|20200213|118.468 |3576.45 |3576.45 |2890.64 |685.81 
ST18|000000000001008719|20200213|124.875 |3371.56 |3371.56 |2847.16 |524.40 
T021|000000000001008719|20200213|32.694 |817.35 |817.35 |715.66 |101.69 
T023|000000000001008719|20200213|1.058 |37.03 |37.03 |32.66 |4.37 
FL01|000000000001008721|20200213|240.190 |2772.80 |2772.80 |2375.48 |397.32 
FL02|000000000001008721|20200213|44.830 |532.20 |532.20 |698.00 |165.80-
FL03|000000000001008721|20200213|76.710 |878.70 |878.70 |1831.83 |953.13-
FL04|000000000001008721|20200213|71.090 |834.00 |834.00 |1061.37 |227.37-
FL05|000000000001008721|20200213|24.660 |321.02 |321.02 |582.71 |261.69-
FL06|000000000001008721|20200213|12.790 |167.60 |167.60 |274.60 |107.00-
FL09|000000000001008721|20200213|11.440 |142.87 |142.87 |236.24 |93.37-
FL10|000000000001008721|20200213|13.610 |167.54 |167.54 |383.25 |215.71-
FL12|000000000001008721|20200213|14.660 |181.30 |181.30 |380.13 |198.83-
FL18|000000000001008721|20200213|56.110 |587.40 |587.40 |1637.29 |1049.89-
FL19|000000000001008721|20200213|21.360 |243.90 |243.90 |180.71 |63.19 
SM01|000000000001008721|20200213|52.328 |837.20 |837.20 |513.85 |323.35 
SM02|000000000001008721|20200213|268.868 |3789.62 |3789.62 |2473.64 |1315.98 
SM03|000000000001008721|20200213|47.486 |617.34 |617.34 |463.94 |153.40 
SM04|000000000001008721|20200213|155.094 |2016.22 |2016.22 |1515.24 |500.98 
SM06|000000000001008721|20200213|62.026 |992.43 |992.43 |608.44 |383.99 
SM08|000000000001008721|20200213|20.202 |303.05 |303.05 |199.36 |103.69 
SM09|000000000001008721|20200213|39.861 |597.98 |597.98 |391.04 |206.94 
SM11|000000000001008721|20200213|121.732 |1582.53 |1582.53 |1115.03 |467.50 
SM12|000000000001008721|20200213|84.772 |1017.30 |1017.30 |593.44 |423.86 
SM13|000000000001008721|20200213|79.491 |1205.64 |1205.64 |780.55 |425.09 
SM14|000000000001008721|20200213|53.094 |797.54 |797.54 |522.98 |274.56 
SM16|000000000001008721|20200213|46.434 |696.51 |696.51 |454.15 |242.36 
SM17|000000000001008721|20200213|78.824 |1024.75 |1024.75 |770.11 |254.64 
SM18|000000000001008721|20200213|278.786 |4211.42 |4211.42 |2567.47 |1643.95 
SM20|000000000001008721|20200213|7.794 |187.06 |187.06 |100.69 |86.37 
SM22|000000000001008721|20200213|134.396 |1612.74 |1612.74 |919.30 |693.44 
SM23|000000000001008721|20200213|81.600 |734.39 |734.39 |549.96 |184.43 
SM24|000000000001008721|20200213|123.376 |1603.92 |1603.92 |1136.29 |467.63 
SM25|000000000001008721|20200213|141.112 |1798.70 |1798.70 |1384.32 |414.38 
SM26|000000000001008721|20200213|2.380 |57.12 |57.12 |30.74 |26.38 
SM27|000000000001008721|20200213|29.976 |359.70 |359.70 |184.39 |175.31 
SM28|000000000001008721|20200213|142.698 |2283.16 |2283.16 |1312.82 |970.34 
SM31|000000000001008721|20200213|95.204 |1237.73 |1237.73 |657.86 |579.87 
SM34|000000000001008721|20200213|36.838 |552.57 |552.57 |362.13 |190.44 
SM35|000000000001008721|20200213|45.813 |595.57 |595.57 |450.35 |145.22 
SM36|000000000001008721|20200213|135.362 |1488.97 |1488.97 |909.67 |579.30 
SM37|000000000001008721|20200213|141.384 |1272.45 |1272.45 |869.51 |402.94 
SM38|000000000001008721|20200213|61.674 |801.77 |801.77 |564.93 |236.84 
SM39|000000000001008721|20200213|51.858 |829.74 |829.74 |480.24 |349.50 
SM40|000000000001008721|20200213|31.492 |409.38 |409.38 |296.02 |113.36 
SM44|000000000001008721|20200213|78.526 |1177.89 |1177.89 |724.02 |453.87 
SM46|000000000001008721|20200213|31.228 |499.63 |499.63 |305.40 |194.23 
SM47|000000000001008721|20200213|40.748 |611.22 |611.22 |398.12 |213.10 
ST02|000000000001008721|20200213|95.332 |1446.85 |1446.85 |938.05 |508.80 
ST04|000000000001008721|20200213|987.234 |14256.75 |14256.75 |9060.04 |5196.71 
ST05|000000000001008721|20200213|188.194 |2182.14 |2182.14 |1737.03 |445.11 
ST06|000000000001008721|20200213|74.296 |924.44 |924.44 |726.60 |197.84 
ST10|000000000001008721|20200213|219.856 |2351.11 |2351.11 |1530.66 |820.45 
ST13|000000000001008721|20200213|132.640 |1459.11 |1459.11 |1047.88 |411.23 
